protocol_mode,transaction_id,profile_id,pid_h,mno,lifecycle_link,event,counter,event_time_unix,semantic_scope
standard_rsp,7F2A98EB7A0C81AACEDB226DBF7ABF17,PROFILE-e14f7f7f4af3890be149,07f644c9a358e49e1eddde55b4a5bddb6e20c25602b6fc3657a75d17e7eae595,MNO-D,89049032000000000000000000000185,enabled,3,1801484582,controlled_audit_log
aura_rsp,800ED196548EBD220B97E33DEDAF475B,PROFILE-e14f7f7f4af3890be149,07f644c9a358e49e1eddde55b4a5bddb6e20c25602b6fc3657a75d17e7eae595,MNO-D,oQdW18X6nIgnTUnRJ6FLt1i7_ETlTkNhnmmLDd8UdM8,downloaded,1,1801484562,controlled_audit_log
aura_rsp,800ED196548EBD220B97E33DEDAF475B,PROFILE-e14f7f7f4af3890be149,07f644c9a358e49e1eddde55b4a5bddb6e20c25602b6fc3657a75d17e7eae595,MNO-D,oQdW18X6nIgnTUnRJ6FLt1i7_ETlTkNhnmmLDd8UdM8,installed,2,1801484572,controlled_audit_log
aura_rsp,800ED196548EBD220B97E33DEDAF475B,PROFILE-e14f7f7f4af3890be149,07f644c9a358e49e1eddde55b4a5bddb6e20c25602b6fc3657a75d17e7eae595,MNO-D,oQdW18X6nIgnTUnRJ6FLt1i7_ETlTkNhnmmLDd8UdM8,enabled,3,1801484582,controlled_audit_log
standard_rsp,4AB071503ACE031D58DAC1AE61429B10,PROFILE-668bbcac7c6d3de3504d,4bca51f38b7a80c17d69092b4f4288e3180f24cfaa60ebe3f09170a87bb918a6,MNO-C,89049032000000000000000000000234,downloaded,1,1802288856,controlled_audit_log
standard_rsp,4AB071503ACE031D58DAC1AE61429B10,PROFILE-668bbcac7c6d3de3504d,4bca51f38b7a80c17d69092b4f4288e3180f24cfaa60ebe3f09170a87bb918a6,MNO-C,89049032000000000000000000000234,installed,2,1802288866,controlled_audit_log
standard_rsp,4AB071503ACE031D58DAC1AE61429B10,PROFILE-668bbcac7c6d3de3504d,4bca51f38b7a80c17d69092b4f4288e3180f24cfaa60ebe3f09170a87bb918a6,MNO-C,89049032000000000000000000000234,enabled,3,1802288876,controlled_audit_log
aura_rsp,9F01FE6EDE55AB4CFA1A0A481CAC5A73,PROFILE-668bbcac7c6d3de3504d,4bca51f38b7a80c17d69092b4f4288e3180f24cfaa60ebe3f09170a87bb918a6,MNO-C,2WFwROUaknVMTQ3DkobjFkBKKCUBUHnOFa0Cv-QqofE,downloaded,1,1802288856,controlled_audit_log
aura_rsp,9F01FE6EDE55AB4CFA1A0A481CAC5A73,PROFILE-668bbcac7c6d3de3504d,4bca51f38b7a80c17d69092b4f4288e3180f24cfaa60ebe3f09170a87bb918a6,MNO-C,2WFwROUaknVMTQ3DkobjFkBKKCUBUHnOFa0Cv-QqofE,installed,2,1802288866,controlled_audit_log
aura_rsp,9F01FE6EDE55AB4CFA1A0A481CAC5A73,PROFILE-668bbcac7c6d3de3504d,4bca51f38b7a80c17d69092b4f4288e3180f24cfaa60ebe3f09170a87bb918a6,MNO-C,2WFwROUaknVMTQ3DkobjFkBKKCUBUHnOFa0Cv-QqofE,enabled,3,1802288876,controlled_audit_log
standard_rsp,BAB68EC61E18020D68E7AD6BC82D7875,PROFILE-46c3a96558d06f28739d,78ca233edf157f5c1a2b303ccc9c98b9fe52c641a66d1e38885c5a113cfafe51,MNO-A,89049032000000000000000000000244,downloaded,1,1801913542,controlled_audit_log
standard_rsp,BAB68EC61E18020D68E7AD6BC82D7875,PROFILE-46c3a96558d06f28739d,78ca233edf157f5c1a2b303ccc9c98b9fe52c641a66d1e38885c5a113cfafe51,MNO-A,89049032000000000000000000000244,installed,2,1801913552,controlled_audit_log
standard_rsp,BAB68EC61E18020D68E7AD6BC82D7875,PROFILE-46c3a96558d06f28739d,78ca233edf157f5c1a2b303ccc9c98b9fe52c641a66d1e38885c5a113cfafe51,MNO-A,89049032000000000000000000000244,enabled,3,1801913562,controlled_audit_log
aura_rsp,6CD807117BE5BAB67BB97867FE48A741,PROFILE-46c3a96558d06f28739d,78ca233edf157f5c1a2b303ccc9c98b9fe52c641a66d1e38885c5a113cfafe51,MNO-A,Z48EioEs8cvU3leT4bay7C77XdNB6P8QJU8oSkKprOs,downloaded,1,1801913542,controlled_audit_log
aura_rsp,6CD807117BE5BAB67BB97867FE48A741,PROFILE-46c3a96558d06f28739d,78ca233edf157f5c1a2b303ccc9c98b9fe52c641a66d1e38885c5a113cfafe51,MNO-A,Z48EioEs8cvU3leT4bay7C77XdNB6P8QJU8oSkKprOs,installed,2,1801913552,controlled_audit_log
aura_rsp,6CD807117BE5BAB67BB97867FE48A741,PROFILE-46c3a96558d06f28739d,78ca233edf157f5c1a2b303ccc9c98b9fe52c641a66d1e38885c5a113cfafe51,MNO-A,Z48EioEs8cvU3leT4bay7C77XdNB6P8QJU8oSkKprOs,enabled,3,1801913562,controlled_audit_log
standard_rsp,A5F70E3054DFF0BD93F874F36A01B8AE,PROFILE-01c3690132ce3daee1f0,4844d83614b6aa04f7020d4b36e350af797d336e22fb784cf816f5a11bfdcc9f,MNO-A,89049032000000000000000000000096,downloaded,1,1800633330,controlled_audit_log
standard_rsp,A5F70E3054DFF0BD93F874F36A01B8AE,PROFILE-01c3690132ce3daee1f0,4844d83614b6aa04f7020d4b36e350af797d336e22fb784cf816f5a11bfdcc9f,MNO-A,89049032000000000000000000000096,installed,2,1800633340,controlled_audit_log
standard_rsp,A5F70E3054DFF0BD93F874F36A01B8AE,PROFILE-01c3690132ce3daee1f0,4844d83614b6aa04f7020d4b36e350af797d336e22fb784cf816f5a11bfdcc9f,MNO-A,89049032000000000000000000000096,enabled,3,1800633350,controlled_audit_log
aura_rsp,F2CF99FA810DC464239E033C453E264A,PROFILE-01c3690132ce3daee1f0,4844d83614b6aa04f7020d4b36e350af797d336e22fb784cf816f5a11bfdcc9f,MNO-A,qdlpML18WKTb5WaaDNtV9Sy7XjnzX2VIiP2B5YlIsAI,downloaded,1,1800633330,controlled_audit_log
aura_rsp,F2CF99FA810DC464239E033C453E264A,PROFILE-01c3690132ce3daee1f0,4844d83614b6aa04f7020d4b36e350af797d336e22fb784cf816f5a11bfdcc9f,MNO-A,qdlpML18WKTb5WaaDNtV9Sy7XjnzX2VIiP2B5YlIsAI,installed,2,1800633340,controlled_audit_log
aura_rsp,F2CF99FA810DC464239E033C453E264A,PROFILE-01c3690132ce3daee1f0,4844d83614b6aa04f7020d4b36e350af797d336e22fb784cf816f5a11bfdcc9f,MNO-A,qdlpML18WKTb5WaaDNtV9Sy7XjnzX2VIiP2B5YlIsAI,enabled,3,1800633350,controlled_audit_log
standard_rsp,F9136BF2837D09FFAEF25A0C8141703A,PROFILE-f5944d3b87a5818ce67e,d6a1d07240eb3e3f5b705d3b5cf1e23e1941ceb73c9e959ba593a01dc22007ee,MNO-D,89049032000000000000000000000060,downloaded,1,1800102626,controlled_audit_log
standard_rsp,F9136BF2837D09FFAEF25A0C8141703A,PROFILE-f5944d3b87a5818ce67e,d6a1d07240eb3e3f5b705d3b5cf1e23e1941ceb73c9e959ba593a01dc22007ee,MNO-D,89049032000000000000000000000060,installed,2,1800102636,controlled_audit_log
standard_rsp,F9136BF2837D09FFAEF25A0C8141703A,PROFILE-f5944d3b87a5818ce67e,d6a1d07240eb3e3f5b705d3b5cf1e23e1941ceb73c9e959ba593a01dc22007ee,MNO-D,89049032000000000000000000000060,enabled,3,1800102646,controlled_audit_log
aura_rsp,5FB87AD9841599C4177E853192A8C6E5,PROFILE-f5944d3b87a5818ce67e,d6a1d07240eb3e3f5b705d3b5cf1e23e1941ceb73c9e959ba593a01dc22007ee,MNO-D,J8Wf5uMXc59T1tRwISdNvSNvHMScoUZ5w7rFUwuFM4M,downloaded,1,1800102626,controlled_audit_log
aura_rsp,5FB87AD9841599C4177E853192A8C6E5,PROFILE-f5944d3b87a5818ce67e,d6a1d07240eb3e3f5b705d3b5cf1e23e1941ceb73c9e959ba593a01dc22007ee,MNO-D,J8Wf5uMXc59T1tRwISdNvSNvHMScoUZ5w7rFUwuFM4M,installed,2,1800102636,controlled_audit_log
aura_rsp,5FB87AD9841599C4177E853192A8C6E5,PROFILE-f5944d3b87a5818ce67e,d6a1d07240eb3e3f5b705d3b5cf1e23e1941ceb73c9e959ba593a01dc22007ee,MNO-D,J8Wf5uMXc59T1tRwISdNvSNvHMScoUZ5w7rFUwuFM4M,enabled,3,1800102646,controlled_audit_log
standard_rsp,7C41D0505106B3601D60A0409DC72D66,PROFILE-e6bb105e7df0468c5f2c,1bf95e05207a3df0a3a360e5b76303cf8f396c68ea1311c596aca0aac18fd66b,MNO-D,89049032000000000000000000000197,downloaded,1,1802189183,controlled_audit_log
standard_rsp,7C41D0505106B3601D60A0409DC72D66,PROFILE-e6bb105e7df0468c5f2c,1bf95e05207a3df0a3a360e5b76303cf8f396c68ea1311c596aca0aac18fd66b,MNO-D,89049032000000000000000000000197,installed,2,1802189193,controlled_audit_log
standard_rsp,7C41D0505106B3601D60A0409DC72D66,PROFILE-e6bb105e7df0468c5f2c,1bf95e05207a3df0a3a360e5b76303cf8f396c68ea1311c596aca0aac18fd66b,MNO-D,89049032000000000000000000000197,enabled,3,1802189203,controlled_audit_log
aura_rsp,619D5714FD41E00440D13352CC63BCFB,PROFILE-e6bb105e7df0468c5f2c,1bf95e05207a3df0a3a360e5b76303cf8f396c68ea1311c596aca0aac18fd66b,MNO-D,xvLjRLCmklvvBEv01F5KdXTk_9vMkEYYXHyf3rgN9t4,downloaded,1,1802189183,controlled_audit_log
aura_rsp,619D5714FD41E00440D13352CC63BCFB,PROFILE-e6bb105e7df0468c5f2c,1bf95e05207a3df0a3a360e5b76303cf8f396c68ea1311c596aca0aac18fd66b,MNO-D,xvLjRLCmklvvBEv01F5KdXTk_9vMkEYYXHyf3rgN9t4,installed,2,1802189193,controlled_audit_log
aura_rsp,619D5714FD41E00440D13352CC63BCFB,PROFILE-e6bb105e7df0468c5f2c,1bf95e05207a3df0a3a360e5b76303cf8f396c68ea1311c596aca0aac18fd66b,MNO-D,xvLjRLCmklvvBEv01F5KdXTk_9vMkEYYXHyf3rgN9t4,enabled,3,1802189203,controlled_audit_log
standard_rsp,47F9FB76DDC598428DAC568CFEFF15ED,PROFILE-0dd19301131b3078df6c,60b06c1b24b43dbdf8cc1ccca6b61e535688b912e473e19d7d3d0916b3a4338a,MNO-A,89049032000000000000000000000077,downloaded,1,1801481153,controlled_audit_log
standard_rsp,47F9FB76DDC598428DAC568CFEFF15ED,PROFILE-0dd19301131b3078df6c,60b06c1b24b43dbdf8cc1ccca6b61e535688b912e473e19d7d3d0916b3a4338a,MNO-A,89049032000000000000000000000077,installed,2,1801481163,controlled_audit_log
standard_rsp,47F9FB76DDC598428DAC568CFEFF15ED,PROFILE-0dd19301131b3078df6c,60b06c1b24b43dbdf8cc1ccca6b61e535688b912e473e19d7d3d0916b3a4338a,MNO-A,89049032000000000000000000000077,enabled,3,1801481173,controlled_audit_log
aura_rsp,9077F508C11CA2EFAE485FEA2AE6998F,PROFILE-0dd19301131b3078df6c,60b06c1b24b43dbdf8cc1ccca6b61e535688b912e473e19d7d3d0916b3a4338a,MNO-A,TblUqI1zxA5Cok5M2ClK30a5y7a3Ptc2mC1a_iO2Xbs,downloaded,1,1801481153,controlled_audit_log
aura_rsp,9077F508C11CA2EFAE485FEA2AE6998F,PROFILE-0dd19301131b3078df6c,60b06c1b24b43dbdf8cc1ccca6b61e535688b912e473e19d7d3d0916b3a4338a,MNO-A,TblUqI1zxA5Cok5M2ClK30a5y7a3Ptc2mC1a_iO2Xbs,installed,2,1801481163,controlled_audit_log
aura_rsp,9077F508C11CA2EFAE485FEA2AE6998F,PROFILE-0dd19301131b3078df6c,60b06c1b24b43dbdf8cc1ccca6b61e535688b912e473e19d7d3d0916b3a4338a,MNO-A,TblUqI1zxA5Cok5M2ClK30a5y7a3Ptc2mC1a_iO2Xbs,enabled,3,1801481173,controlled_audit_log
standard_rsp,EDCF24EF057227E5800E1DCEA00FEA1D,PROFILE-d5268c84bd9998d7cf5e,182c1f9dd24ebe6d8fb62635c696c242dce129148444ac0c4b37dd108eb9d426,MNO-C,89049032000000000000000000000147,downloaded,1,1801895468,controlled_audit_log
standard_rsp,EDCF24EF057227E5800E1DCEA00FEA1D,PROFILE-d5268c84bd9998d7cf5e,182c1f9dd24ebe6d8fb62635c696c242dce129148444ac0c4b37dd108eb9d426,MNO-C,89049032000000000000000000000147,installed,2,1801895478,controlled_audit_log
standard_rsp,EDCF24EF057227E5800E1DCEA00FEA1D,PROFILE-d5268c84bd9998d7cf5e,182c1f9dd24ebe6d8fb62635c696c242dce129148444ac0c4b37dd108eb9d426,MNO-C,89049032000000000000000000000147,enabled,3,1801895488,controlled_audit_log
aura_rsp,E5C2DB2BCDAD1ED3A80092A2E73D4A9B,PROFILE-d5268c84bd9998d7cf5e,182c1f9dd24ebe6d8fb62635c696c242dce129148444ac0c4b37dd108eb9d426,MNO-C,45JRZ4u7aulzuxfP6t751UwqRJUj4FdSPX1Ix9oZQ04,downloaded,1,1801895468,controlled_audit_log
aura_rsp,E5C2DB2BCDAD1ED3A80092A2E73D4A9B,PROFILE-d5268c84bd9998d7cf5e,182c1f9dd24ebe6d8fb62635c696c242dce129148444ac0c4b37dd108eb9d426,MNO-C,45JRZ4u7aulzuxfP6t751UwqRJUj4FdSPX1Ix9oZQ04,installed,2,1801895478,controlled_audit_log
aura_rsp,E5C2DB2BCDAD1ED3A80092A2E73D4A9B,PROFILE-d5268c84bd9998d7cf5e,182c1f9dd24ebe6d8fb62635c696c242dce129148444ac0c4b37dd108eb9d426,MNO-C,45JRZ4u7aulzuxfP6t751UwqRJUj4FdSPX1Ix9oZQ04,enabled,3,1801895488,controlled_audit_log
standard_rsp,18925565CB76C3586F5BB896ACE8C4D0,PROFILE-5a847d498a78dc2770aa,453540a0d7dfba517464abccd49b15920a036921f3de01728a2a019e765d2c26,MNO-C,89049032000000000000000000000228,downloaded,1,1800996331,controlled_audit_log
standard_rsp,18925565CB76C3586F5BB896ACE8C4D0,PROFILE-5a847d498a78dc2770aa,453540a0d7dfba517464abccd49b15920a036921f3de01728a2a019e765d2c26,MNO-C,89049032000000000000000000000228,installed,2,1800996341,controlled_audit_log
standard_rsp,18925565CB76C3586F5BB896ACE8C4D0,PROFILE-5a847d498a78dc2770aa,453540a0d7dfba517464abccd49b15920a036921f3de01728a2a019e765d2c26,MNO-C,89049032000000000000000000000228,enabled,3,1800996351,controlled_audit_log
aura_rsp,7FC5AE69612C29ADA9FCA7436D280978,PROFILE-5a847d498a78dc2770aa,453540a0d7dfba517464abccd49b15920a036921f3de01728a2a019e765d2c26,MNO-C,lTzFoUFbtMm4Wmhd5ZsS5sYFIzBID8NhhPbKJiK3C_4,downloaded,1,1800996331,controlled_audit_log
aura_rsp,7FC5AE69612C29ADA9FCA7436D280978,PROFILE-5a847d498a78dc2770aa,453540a0d7dfba517464abccd49b15920a036921f3de01728a2a019e765d2c26,MNO-C,lTzFoUFbtMm4Wmhd5ZsS5sYFIzBID8NhhPbKJiK3C_4,installed,2,1800996341,controlled_audit_log
aura_rsp,7FC5AE69612C29ADA9FCA7436D280978,PROFILE-5a847d498a78dc2770aa,453540a0d7dfba517464abccd49b15920a036921f3de01728a2a019e765d2c26,MNO-C,lTzFoUFbtMm4Wmhd5ZsS5sYFIzBID8NhhPbKJiK3C_4,enabled,3,1800996351,controlled_audit_log
standard_rsp,6C7D2317C4BE04C3CA890D4165C93B4D,PROFILE-25fd3e2ac65003133bb4,756b9901c6ee0a509075dc02354e4e7690beff1b669aa1226e0ca760bce79065,MNO-B,89049032000000000000000000000026,downloaded,1,1801987234,controlled_audit_log
standard_rsp,6C7D2317C4BE04C3CA890D4165C93B4D,PROFILE-25fd3e2ac65003133bb4,756b9901c6ee0a509075dc02354e4e7690beff1b669aa1226e0ca760bce79065,MNO-B,89049032000000000000000000000026,installed,2,1801987244,controlled_audit_log
standard_rsp,6C7D2317C4BE04C3CA890D4165C93B4D,PROFILE-25fd3e2ac65003133bb4,756b9901c6ee0a509075dc02354e4e7690beff1b669aa1226e0ca760bce79065,MNO-B,89049032000000000000000000000026,enabled,3,1801987254,controlled_audit_log
aura_rsp,4D8CFA7DAB7B45D3B7A18082C66A18FB,PROFILE-25fd3e2ac65003133bb4,756b9901c6ee0a509075dc02354e4e7690beff1b669aa1226e0ca760bce79065,MNO-B,qX5hb3Xhwk5hzBuVOnduzlK3a0Xyld0ZhUQqmv8GZm4,downloaded,1,1801987234,controlled_audit_log
aura_rsp,4D8CFA7DAB7B45D3B7A18082C66A18FB,PROFILE-25fd3e2ac65003133bb4,756b9901c6ee0a509075dc02354e4e7690beff1b669aa1226e0ca760bce79065,MNO-B,qX5hb3Xhwk5hzBuVOnduzlK3a0Xyld0ZhUQqmv8GZm4,installed,2,1801987244,controlled_audit_log
aura_rsp,4D8CFA7DAB7B45D3B7A18082C66A18FB,PROFILE-25fd3e2ac65003133bb4,756b9901c6ee0a509075dc02354e4e7690beff1b669aa1226e0ca760bce79065,MNO-B,qX5hb3Xhwk5hzBuVOnduzlK3a0Xyld0ZhUQqmv8GZm4,enabled,3,1801987254,controlled_audit_log
standard_rsp,BC9A8D45F325A23E8907A51A7C53EECC,PROFILE-f900dcf61bf1dfd88c9b,bdc4e16d115150c645cd04cb35f07c4c94029c65c795ee63abf21688ff743d49,MNO-B,89049032000000000000000000000145,downloaded,1,1801019272,controlled_audit_log
standard_rsp,BC9A8D45F325A23E8907A51A7C53EECC,PROFILE-f900dcf61bf1dfd88c9b,bdc4e16d115150c645cd04cb35f07c4c94029c65c795ee63abf21688ff743d49,MNO-B,89049032000000000000000000000145,installed,2,1801019282,controlled_audit_log
standard_rsp,BC9A8D45F325A23E8907A51A7C53EECC,PROFILE-f900dcf61bf1dfd88c9b,bdc4e16d115150c645cd04cb35f07c4c94029c65c795ee63abf21688ff743d49,MNO-B,89049032000000000000000000000145,enabled,3,1801019292,controlled_audit_log
aura_rsp,FB3D2B5A693BF6E80AA13DE3535E8B0F,PROFILE-f900dcf61bf1dfd88c9b,bdc4e16d115150c645cd04cb35f07c4c94029c65c795ee63abf21688ff743d49,MNO-B,ynDsMSrwWn4_BMBepfxWbJbgkfAokwjq99BBsM3t6ew,downloaded,1,1801019272,controlled_audit_log
aura_rsp,FB3D2B5A693BF6E80AA13DE3535E8B0F,PROFILE-f900dcf61bf1dfd88c9b,bdc4e16d115150c645cd04cb35f07c4c94029c65c795ee63abf21688ff743d49,MNO-B,ynDsMSrwWn4_BMBepfxWbJbgkfAokwjq99BBsM3t6ew,installed,2,1801019282,controlled_audit_log
aura_rsp,FB3D2B5A693BF6E80AA13DE3535E8B0F,PROFILE-f900dcf61bf1dfd88c9b,bdc4e16d115150c645cd04cb35f07c4c94029c65c795ee63abf21688ff743d49,MNO-B,ynDsMSrwWn4_BMBepfxWbJbgkfAokwjq99BBsM3t6ew,enabled,3,1801019292,controlled_audit_log
standard_rsp,314EBDC20A57070C61004C6E9497E41F,PROFILE-e478f38cb6f44e37717a,697e9ec9b5a63982cfc5f71c727afeb95806482c38def2b36fdeea2c0775fe9d,MNO-C,89049032000000000000000000000180,downloaded,1,1800334652,controlled_audit_log
standard_rsp,314EBDC20A57070C61004C6E9497E41F,PROFILE-e478f38cb6f44e37717a,697e9ec9b5a63982cfc5f71c727afeb95806482c38def2b36fdeea2c0775fe9d,MNO-C,89049032000000000000000000000180,installed,2,1800334662,controlled_audit_log
standard_rsp,314EBDC20A57070C61004C6E9497E41F,PROFILE-e478f38cb6f44e37717a,697e9ec9b5a63982cfc5f71c727afeb95806482c38def2b36fdeea2c0775fe9d,MNO-C,89049032000000000000000000000180,enabled,3,1800334672,controlled_audit_log
aura_rsp,B2BEEDE38D26BF100351B956AF2653E0,PROFILE-e478f38cb6f44e37717a,697e9ec9b5a63982cfc5f71c727afeb95806482c38def2b36fdeea2c0775fe9d,MNO-C,g5WAh65twMdNIxVMAZ4SBfqhS_OE35vroOnzgKNfrYM,downloaded,1,1800334652,controlled_audit_log
aura_rsp,B2BEEDE38D26BF100351B956AF2653E0,PROFILE-e478f38cb6f44e37717a,697e9ec9b5a63982cfc5f71c727afeb95806482c38def2b36fdeea2c0775fe9d,MNO-C,g5WAh65twMdNIxVMAZ4SBfqhS_OE35vroOnzgKNfrYM,installed,2,1800334662,controlled_audit_log
aura_rsp,B2BEEDE38D26BF100351B956AF2653E0,PROFILE-e478f38cb6f44e37717a,697e9ec9b5a63982cfc5f71c727afeb95806482c38def2b36fdeea2c0775fe9d,MNO-C,g5WAh65twMdNIxVMAZ4SBfqhS_OE35vroOnzgKNfrYM,enabled,3,1800334672,controlled_audit_log
standard_rsp,8E9DAFE0A622BACB65E42F2D762DD82A,PROFILE-67af6333a4dcd14047c5,ea115561824022a83d71da8d19381187e0327d8f96d839cbff089027e5655c9a,MNO-D,89049032000000000000000000000226,downloaded,1,1800256190,controlled_audit_log
standard_rsp,8E9DAFE0A622BACB65E42F2D762DD82A,PROFILE-67af6333a4dcd14047c5,ea115561824022a83d71da8d19381187e0327d8f96d839cbff089027e5655c9a,MNO-D,89049032000000000000000000000226,installed,2,1800256200,controlled_audit_log
standard_rsp,8E9DAFE0A622BACB65E42F2D762DD82A,PROFILE-67af6333a4dcd14047c5,ea115561824022a83d71da8d19381187e0327d8f96d839cbff089027e5655c9a,MNO-D,89049032000000000000000000000226,enabled,3,1800256210,controlled_audit_log
aura_rsp,97620CADE7CF4D07EF2A329F1329606D,PROFILE-67af6333a4dcd14047c5,ea115561824022a83d71da8d19381187e0327d8f96d839cbff089027e5655c9a,MNO-D,TqgGPv4i_r_-H-GEyggPEVRLD1Z_1hLZ9_SFeF_bmqM,downloaded,1,1800256190,controlled_audit_log
aura_rsp,97620CADE7CF4D07EF2A329F1329606D,PROFILE-67af6333a4dcd14047c5,ea115561824022a83d71da8d19381187e0327d8f96d839cbff089027e5655c9a,MNO-D,TqgGPv4i_r_-H-GEyggPEVRLD1Z_1hLZ9_SFeF_bmqM,installed,2,1800256200,controlled_audit_log
aura_rsp,97620CADE7CF4D07EF2A329F1329606D,PROFILE-67af6333a4dcd14047c5,ea115561824022a83d71da8d19381187e0327d8f96d839cbff089027e5655c9a,MNO-D,TqgGPv4i_r_-H-GEyggPEVRLD1Z_1hLZ9_SFeF_bmqM,enabled,3,1800256210,controlled_audit_log
standard_rsp,0680C0E752EC80F44ED730F1134C8D1E,PROFILE-ab3c6a1978e261edd548,ad78a65cc23bfa3e436d030a49317353f7fc87d7d790ee18f6cd06204be32f9a,MNO-D,89049032000000000000000000000075,downloaded,1,1800163587,controlled_audit_log
standard_rsp,0680C0E752EC80F44ED730F1134C8D1E,PROFILE-ab3c6a1978e261edd548,ad78a65cc23bfa3e436d030a49317353f7fc87d7d790ee18f6cd06204be32f9a,MNO-D,89049032000000000000000000000075,installed,2,1800163597,controlled_audit_log
standard_rsp,0680C0E752EC80F44ED730F1134C8D1E,PROFILE-ab3c6a1978e261edd548,ad78a65cc23bfa3e436d030a49317353f7fc87d7d790ee18f6cd06204be32f9a,MNO-D,89049032000000000000000000000075,enabled,3,1800163607,controlled_audit_log
aura_rsp,732C6AC619749EBD9A48C6E034E05BAF,PROFILE-ab3c6a1978e261edd548,ad78a65cc23bfa3e436d030a49317353f7fc87d7d790ee18f6cd06204be32f9a,MNO-D,6-4ZHbPJzbKSTu8D9dpuc0ApBbh482fhkGV94auAPrQ,downloaded,1,1800163587,controlled_audit_log
aura_rsp,732C6AC619749EBD9A48C6E034E05BAF,PROFILE-ab3c6a1978e261edd548,ad78a65cc23bfa3e436d030a49317353f7fc87d7d790ee18f6cd06204be32f9a,MNO-D,6-4ZHbPJzbKSTu8D9dpuc0ApBbh482fhkGV94auAPrQ,installed,2,1800163597,controlled_audit_log
aura_rsp,732C6AC619749EBD9A48C6E034E05BAF,PROFILE-ab3c6a1978e261edd548,ad78a65cc23bfa3e436d030a49317353f7fc87d7d790ee18f6cd06204be32f9a,MNO-D,6-4ZHbPJzbKSTu8D9dpuc0ApBbh482fhkGV94auAPrQ,enabled,3,1800163607,controlled_audit_log
standard_rsp,5C4B323B75DA89109018CB3DA73208C1,PROFILE-eb161bbc1444523f475b,18c7e9a9387b1a377ad219d64117c88f67a74539918c9023654ef641d1aa76d8,MNO-A,89049032000000000000000000000158,downloaded,1,1801806184,controlled_audit_log
standard_rsp,5C4B323B75DA89109018CB3DA73208C1,PROFILE-eb161bbc1444523f475b,18c7e9a9387b1a377ad219d64117c88f67a74539918c9023654ef641d1aa76d8,MNO-A,89049032000000000000000000000158,installed,2,1801806194,controlled_audit_log
standard_rsp,5C4B323B75DA89109018CB3DA73208C1,PROFILE-eb161bbc1444523f475b,18c7e9a9387b1a377ad219d64117c88f67a74539918c9023654ef641d1aa76d8,MNO-A,89049032000000000000000000000158,enabled,3,1801806204,controlled_audit_log
aura_rsp,553835F5D1F191170171A4E4E4EB0967,PROFILE-eb161bbc1444523f475b,18c7e9a9387b1a377ad219d64117c88f67a74539918c9023654ef641d1aa76d8,MNO-A,WkTeMHkSIUV34v9xcjmqpnTVfzJ0b4SwCj4ZLp6Hvas,downloaded,1,1801806184,controlled_audit_log
aura_rsp,553835F5D1F191170171A4E4E4EB0967,PROFILE-eb161bbc1444523f475b,18c7e9a9387b1a377ad219d64117c88f67a74539918c9023654ef641d1aa76d8,MNO-A,WkTeMHkSIUV34v9xcjmqpnTVfzJ0b4SwCj4ZLp6Hvas,installed,2,1801806194,controlled_audit_log
aura_rsp,553835F5D1F191170171A4E4E4EB0967,PROFILE-eb161bbc1444523f475b,18c7e9a9387b1a377ad219d64117c88f67a74539918c9023654ef641d1aa76d8,MNO-A,WkTeMHkSIUV34v9xcjmqpnTVfzJ0b4SwCj4ZLp6Hvas,enabled,3,1801806204,controlled_audit_log
standard_rsp,FBBFEE959462A39C0FF75199F789E9CC,PROFILE-fbd9b16c3aaca1aea6a7,f2635d982ee2c5480761b648a27e7c2a77c7f148e9af8d00695de9cd31175761,MNO-D,89049032000000000000000000000178,downloaded,1,1800685304,controlled_audit_log
standard_rsp,FBBFEE959462A39C0FF75199F789E9CC,PROFILE-fbd9b16c3aaca1aea6a7,f2635d982ee2c5480761b648a27e7c2a77c7f148e9af8d00695de9cd31175761,MNO-D,89049032000000000000000000000178,installed,2,1800685314,controlled_audit_log
standard_rsp,FBBFEE959462A39C0FF75199F789E9CC,PROFILE-fbd9b16c3aaca1aea6a7,f2635d982ee2c5480761b648a27e7c2a77c7f148e9af8d00695de9cd31175761,MNO-D,89049032000000000000000000000178,enabled,3,1800685324,controlled_audit_log
aura_rsp,68CC76FCC26792DEAD41FFA82C47AE2A,PROFILE-fbd9b16c3aaca1aea6a7,f2635d982ee2c5480761b648a27e7c2a77c7f148e9af8d00695de9cd31175761,MNO-D,mf6pqPWc-PPnYfmErjh1c9DksiAqcUETQUbgm4JbDV0,downloaded,1,1800685304,controlled_audit_log
aura_rsp,68CC76FCC26792DEAD41FFA82C47AE2A,PROFILE-fbd9b16c3aaca1aea6a7,f2635d982ee2c5480761b648a27e7c2a77c7f148e9af8d00695de9cd31175761,MNO-D,mf6pqPWc-PPnYfmErjh1c9DksiAqcUETQUbgm4JbDV0,installed,2,1800685314,controlled_audit_log
aura_rsp,68CC76FCC26792DEAD41FFA82C47AE2A,PROFILE-fbd9b16c3aaca1aea6a7,f2635d982ee2c5480761b648a27e7c2a77c7f148e9af8d00695de9cd31175761,MNO-D,mf6pqPWc-PPnYfmErjh1c9DksiAqcUETQUbgm4JbDV0,enabled,3,1800685324,controlled_audit_log
