protocol_mode,transaction_id,I_ac,sid,pid_h,op,mno,profile_id,profile_hash,profile_size,authentication_result,download_result,install_result,event_time_unix,network_egress,smdpp,eid,euicc_certificate_fingerprint,euicc_public_key_fingerprint,euicc_signature_hash,matching_id,server_challenge,nu,lph,opid,vk_t,proof_hash,Bind_t_hash,session_public_key
aura_rsp,FE6D48A69CFD79C86FDDBD99D4D2E4FC,IAC-52373CF75991161595D4ABE8919BC1A7,aura-smdpp.test,7c5eaaa8a69f1e9d67b6048cdaee2e7168ca00629acbbd9d3d4fe26be76b6995,download,MNO-B,PROFILE-1a12446068f653460214,7c5eaaa8a69f1e9d67b6048cdaee2e7168ca00629acbbd9d3d4fe26be76b6995,12207,accepted,completed,confirmed,1802113748,198.51.100.10,shared-smdpp.test,,,,,,,4FWTciQRLvAOoYSG6gtvSVK0BHSsWo-0DPyPL2cFLG3GS_6Sce7kZRPKrhbOGHwy,TT_Rw0QFvZIdgXHPjzFbdxoas7VA3ouSRNp-WMp6yJE,Ira2HlO-9E-4RPoaPRzIAw,BpW7NzffjULtCteJBBAXe9BEbE38dOxnSlddgQfW1gQ,1ad7311f39f497a896c2e275f10197dd364f516a55ead51605cd02d49c7e5bcb,661c3bd2e3fd56b5ad1857bad30cbe7a816a95f9df4eee10817c8282f5d6c0ca,i8r8Kz9fSRURn6n6nyXCpVz3cARy7dLW8rKPFEfpBA3p2SdY7ktwwCFq1bUipovOb4O0WuZyn1UQyApKooLwiHE
standard_rsp,294FBC24484958A1B8FC5F9DD05E08EC,MID-D279202FF91716B877FA201FD34B61FE,aura-smdpp.test,36accc947c842e2e7df817d354de11d658877acbbdee640f577409b161b0b9d5,download,MNO-C,PROFILE-0dc483a7108e8bc562c2,36accc947c842e2e7df817d354de11d658877acbbdee640f577409b161b0b9d5,12207,accepted,completed,confirmed,1801367599,198.51.100.10,shared-smdpp.test,89049032000000000000000000000171,c5b2e10eba96dee13194cdd3dd61ba5e5e01514e638fd497de3b946a1f367325,300e33314af415b478f3ea22d29f7eab3a1e2db7188ee81cc0131a2e9d8e4f1c,890ac002ed85e7a17f3b7828818fdc86479b62c067f5a479047898d06eb82003,MID-D279202FF91716B877FA201FD34B61FE,8617c9bb3ffd2bce894cdb28a2ef45c0,,,,,,,
aura_rsp,E05B1610469E3C0EECE7B756D8F5CD8D,IAC-B640C92EDA11FCDED2AA4C1FAF1EDE2F,aura-smdpp.test,36accc947c842e2e7df817d354de11d658877acbbdee640f577409b161b0b9d5,download,MNO-C,PROFILE-0dc483a7108e8bc562c2,36accc947c842e2e7df817d354de11d658877acbbdee640f577409b161b0b9d5,12207,accepted,completed,confirmed,1801367599,198.51.100.10,shared-smdpp.test,,,,,,,GdYHp7o9W4QZoYqifNCSCpSsc0NolI3WaeEd6HMxOhn-Tkk2d8p0P7mP7-i0naAl,s2iOFTx59biak-Yv1iM4M5ZhciZsSoKh3TdUGWlyny4,j3vWIGan7T9HuudU-xNmrA,wfH_JE8TGqBBTM_inWLPEOaJ0Dqmv4AXCu90wmVHJUs,afe4c8f97d058f1f233817cea87832f05fb9762ee830370d5d74a48ce36f0cf5,30fc74521c5162312cb8186d2c0aa343cd55bf560e18ca4cc637e512b52d6757,-Tu1opwYLaYAgatO9qtlDMDHwtAY2JTFrlfobTshE8qo-6GfglB1f79K9DGytdQb7B0ZRq2JXgHrK3v-T9z4bws
standard_rsp,CBC202C2E0782678942DC6AF67A33418,MID-EE7E21C84593D68CBF57C0CFE80937B3,aura-smdpp.test,641c9570602d8503fe10234e3b3f39f4a5ab3fbed5eb499b4d44e74ffeef7d22,download,MNO-B,PROFILE-23f47f722aacb10e87d9,641c9570602d8503fe10234e3b3f39f4a5ab3fbed5eb499b4d44e74ffeef7d22,12207,accepted,completed,confirmed,1800977100,198.51.100.10,shared-smdpp.test,89049032000000000000000000000144,7ee32f343d9499bdad91cd4eed315ba6959016ed7fd2c1ba34e8beab6919fa7a,07ec49209cc7e3216bcb2f4501d3c7b4a9e587e86df62203a39b9181b7f7d9bf,e643c842fd3718ec2d6f04c18818bbd4980b0eecf9816062fbde6ab625325787,MID-EE7E21C84593D68CBF57C0CFE80937B3,9bcc9a84cc9286734dc2a1fcc9e780b7,,,,,,,
aura_rsp,D5D17D11C2B3C89C11F9BD5719592FFD,IAC-8B473652E3C308F72DE79BBBE898AF96,aura-smdpp.test,641c9570602d8503fe10234e3b3f39f4a5ab3fbed5eb499b4d44e74ffeef7d22,download,MNO-B,PROFILE-23f47f722aacb10e87d9,641c9570602d8503fe10234e3b3f39f4a5ab3fbed5eb499b4d44e74ffeef7d22,12207,accepted,completed,confirmed,1800977100,198.51.100.10,shared-smdpp.test,,,,,,,nrYBGy7jQ_KVE0unb5yFkbdl62L1xU1BbmPL9TALUF8FR-mnXFMnVWUFinDBHqPG,vLo12iAi7sd4sC3B3vdsSutbmADFtJsWRi5WH85IC-o,J8G4vucLLQjnOF9l6sbnLQ,bKyGGfijvRqlL1FwCWJQlcu4y88T0R81p3SxAoJuuRY,b0f707aebcb3bfb8ab7282f7dd908067adafa63e682bd5f84583f5e5b9ff53d5,1fba798408e11d70d22068cc64a455b86817f911fbc9936a828619d66592ff38,asBUqP-STQWR3u32nSG8NgdInK2GNOIAu7sz-UVXPl3yGrG5dOtLQMe08AR5iWcKRL7dTud5HJWslIsNUF5WQw8
standard_rsp,0D41F75E3E7F9424991412CB58645E83,MID-8972F79E799A4074B76E33660B29C9B9,aura-smdpp.test,7de40e03eb23df30dcb3f14c8e96ca2972bc8ee9c5d07a0a41f6b4a0b4154c01,download,MNO-C,PROFILE-338554ea5d1c3f9686c8,7de40e03eb23df30dcb3f14c8e96ca2972bc8ee9c5d07a0a41f6b4a0b4154c01,12207,accepted,completed,confirmed,1801373995,198.51.100.10,shared-smdpp.test,89049032000000000000000000000042,e9a9c7852b08ed1fe1ca6bd59b2d4c0413081c410de91e633b2158b14420dacd,2d09e1e729b1557305db2733ff026448cb1f7ef1470e30df1f72b257dbe59bbb,6e251bf00ec7a0b7908df339755ec29f66bb7e42969b75d676794149c97bf28f,MID-8972F79E799A4074B76E33660B29C9B9,419c322b0b6e75e46e8b58959aef29ca,,,,,,,
aura_rsp,18FEE827B093B400FE5FD6B18C88DC21,IAC-549A31B6689597CBDE862D9F65658D7D,aura-smdpp.test,7de40e03eb23df30dcb3f14c8e96ca2972bc8ee9c5d07a0a41f6b4a0b4154c01,download,MNO-C,PROFILE-338554ea5d1c3f9686c8,7de40e03eb23df30dcb3f14c8e96ca2972bc8ee9c5d07a0a41f6b4a0b4154c01,12207,accepted,completed,confirmed,1801373995,198.51.100.10,shared-smdpp.test,,,,,,,4QydYOINGiA9orBo9Ydo5VL03hn-FEN1ZnhosJk2J6qrnz4nRD9iC4H4fBEhPoNe,nSGmrfJJIDinvjIMhacO6XYAs9IMRGrmGQ9sLFbJN0s,WcrR6ptZkmT94zhCdlgHHQ,6hhLNzxKBKRK01j7nFc_I3Qj56gcg4P2nSraWj12gew,9fffdbf6a0789d0888a99159e52161fb8815f59305612254c3d325df45bbab45,1c06271a12757622d4d7404586763b4e05a0492a6f6c2af1fffe7b89297c54c9,CGPSmPTEkOti3EP8SvN9xK_CThHQN9j28tvj_ascLhyjqvgU1OW2cxqGyDMxXdbfPm7k3oHA_fyWrX4J3A7xEK4
standard_rsp,A58AB5A3F56A9997961A0D0AD080501E,MID-4C84BB7DA0855EB1355ACD48AA28C66B,aura-smdpp.test,4440d40b617781ef97b46ff26cb6e8aa43b2ace73f2bdeefbb402f4099ad5110,download,MNO-D,PROFILE-bd4836a8d778562bf270,4440d40b617781ef97b46ff26cb6e8aa43b2ace73f2bdeefbb402f4099ad5110,12207,accepted,completed,confirmed,1801328659,198.51.100.10,shared-smdpp.test,89049032000000000000000000000175,fd9f856c81b67183732cbcbce19106fb455df276c69f3433e666e5d610ab5e6c,a34a5750a29e090d1a6801b9e678a6aaf95989c744f9be95db332cb22935550c,f4d92f92f67bf423b0e4845430e91226a3b3462340d3d65a9295c71086e84f30,MID-4C84BB7DA0855EB1355ACD48AA28C66B,20715cc4937c028fc651b1d5eca5795e,,,,,,,
aura_rsp,6CD83175882E6E9ED3CCCB98ADA256F6,IAC-75E78873480A677C9A6B4BDE173F4F35,aura-smdpp.test,4440d40b617781ef97b46ff26cb6e8aa43b2ace73f2bdeefbb402f4099ad5110,download,MNO-D,PROFILE-bd4836a8d778562bf270,4440d40b617781ef97b46ff26cb6e8aa43b2ace73f2bdeefbb402f4099ad5110,12207,accepted,completed,confirmed,1801328659,198.51.100.10,shared-smdpp.test,,,,,,,OH78fD3QNPIMiHFgj8No6hCoHpp7mpXmmOm18NaVpxbd1_cxuGbkaJmcTgAl9iYb,ysT49mDDk6N48w7xlXC2A_xonDhbSn743HHLlopMvGE,1ENWawCY5ozhFO6IdvOdsw,NmrT-RafdoiRUfHCsd-iXwjsBGYWbwaEIExnSt0hrLA,3d8fb8d4b0f32666dc9c2c7c1072d63089742385a6a4e3d8d7e396df8db7b0bf,e96ce72d00d059a9cb216c03c90c38ebd2c5581a3ea7bebf0ef3a3d18533f437,orA279_MW_0-TbcWPfOSX5Xd5CxCteFPmvL2kPUxq7bfpH-3wEG9T15CEYXVFe724BYwee2GIVztlnZqn6Halng
standard_rsp,6E1C9D6DD5F5C2D8E88B606260B65FA0,MID-A47D5BC89E637B550601F8B14C164279,aura-smdpp.test,c0c857a61395b7a1260edd3fe851f64efa2f6a570a8fcd687a1362115fdd8ffc,download,MNO-D,PROFILE-9ff1b5f4e507eeec6179,c0c857a61395b7a1260edd3fe851f64efa2f6a570a8fcd687a1362115fdd8ffc,12207,accepted,completed,confirmed,1801751285,198.51.100.10,shared-smdpp.test,89049032000000000000000000000009,90b134c0c970a34604203d6a9d20eb68e5148f448d417986e3e7f3d50758e397,a5ad73073b5473c4bd99eba93320ba10b6ed85cadea799972dcf5ab9a8d0ed38,97e212570dd746eb1f42984c3dd3dd5ba1b5937c6ec884a17b2dc80062b59037,MID-A47D5BC89E637B550601F8B14C164279,40ea2473e8112901d585f476069f0558,,,,,,,
aura_rsp,766E4EB2117A6738B08FACFA98ED70F3,IAC-574DFFD0CF1B633595F579993F510EEB,aura-smdpp.test,c0c857a61395b7a1260edd3fe851f64efa2f6a570a8fcd687a1362115fdd8ffc,download,MNO-D,PROFILE-9ff1b5f4e507eeec6179,c0c857a61395b7a1260edd3fe851f64efa2f6a570a8fcd687a1362115fdd8ffc,12207,accepted,completed,confirmed,1801751285,198.51.100.10,shared-smdpp.test,,,,,,,YNxME9TZe_4dYn8McUgOYXSg48ZSTSWchtNJp-xE2OZaz5Kp4hhS4pxgBKapKdDT,jWtn2uaAlRTvuhCAcDZwCOc8YhT8NbW4naMt4F6gBGU,yj5Ys7nnVPhMV5ovtldz0Q,PMJMw0d4TRXYzTiYPTsEFDgqu_Mu-P8fFi_bcBQKlQs,6a832afee7e5ef95b152159ce20409f8511937a748636b964fb69eb63a4d3676,dcfbb26eaa6aae72fe1a022f02e36546498997898461ca61495c309e98900645,rLqPXOoA0X4EYjvhAUwF5buEzAUQIaWw9ctNRiZKmuGbFmQIv5ehKdjfVNc1grNUKKnZe5U0i1yo8CeZt6doRlg
standard_rsp,CC22E53F8C79FCAEF554F07242EBEFF2,MID-1A64D81F05798A81453045D045D0E75E,aura-smdpp.test,d68db58abb21f3fe603c1f3ed72beae79b0ba7a4a570a343a3b60fcf602d1464,download,MNO-D,PROFILE-c2a67a1c9b1e0183f5bf,d68db58abb21f3fe603c1f3ed72beae79b0ba7a4a570a343a3b60fcf602d1464,12207,accepted,completed,confirmed,1802370292,198.51.100.10,shared-smdpp.test,89049032000000000000000000000220,ce58599d2e1f37d54c6decd6d9545acc9632ca33a1c462bab120b245fb333606,1df8a87635a6ac6473f987b8e5b4d425d6c1b254da541340a1298b4c3cf3da1a,34eff1cfad5b2c511a7093f54f64209f413c5801669b01bcb375823bff5f14a1,MID-1A64D81F05798A81453045D045D0E75E,1e882588fca70b50246b99f34936c6c3,,,,,,,
aura_rsp,D5F21B795E4AEB8BBDB3CAE61DC4F2F6,IAC-03049E863E3398E750DE0247E6F048DD,aura-smdpp.test,d68db58abb21f3fe603c1f3ed72beae79b0ba7a4a570a343a3b60fcf602d1464,download,MNO-D,PROFILE-c2a67a1c9b1e0183f5bf,d68db58abb21f3fe603c1f3ed72beae79b0ba7a4a570a343a3b60fcf602d1464,12207,accepted,completed,confirmed,1802370292,198.51.100.10,shared-smdpp.test,,,,,,,3uxvkNeA5tUUA_-aJXRC_TAZNF5wYsZ_m5pu-LqSv1ZqvkzNUeVyf57A3h4AavKP,O3Rw3K_olKVnGmm6ittakGNnrD7G67V7ZfZC3NTa0R0,oBTVj2uDJ6_n3kwWlB4gMA,6PYzAytef_XWl4nVzw0Faimot2O2IJNobiAvBrDl7YY,5ee6a3533256810adf41c97dc7b64e1f4a64387dbb004f115f7bc9f1a9c06114,af1f5da94506624614829d6f3e47938d5f151e68d59888d228004b319746a1f7,nJ7Rc3BYmOHxreEMsu6FN4Kb0q4SKPgvvWl_88NK0r6onDoUUyu9GIz4aQKAfuEpxBxT19H2FvW3I9EKIRESK64
standard_rsp,A0E6A8599AE607D60E8447D0FEFDA8B2,MID-8E59E2D5679614D78ADB3F8CA5308F37,aura-smdpp.test,1ba418a2d07492e530c6aad2c0c2966ae50b7029c62459562a8054398dcb0fd6,download,MNO-C,PROFILE-656d4432526b419e6c40,1ba418a2d07492e530c6aad2c0c2966ae50b7029c62459562a8054398dcb0fd6,12207,accepted,completed,confirmed,1800219130,198.51.100.10,shared-smdpp.test,89049032000000000000000000000214,3705d5fa8094bc5f6721e774e07300cb860112d06b7f9e9da39a44b843066b0a,d9e1927134fac94bb680eb4f8d7e329858acaef7a7a0514f205d4b0ba0245a2a,b306ee2dd96e5eff73a7579897b872545cfb5f605ca827ea599eee90da986ceb,MID-8E59E2D5679614D78ADB3F8CA5308F37,14169502bab47253a3db3b485c8c44b2,,,,,,,
aura_rsp,B89B66E141EDA54CBE2737E37FFBFEB3,IAC-6E920454A50A0B685D4B6BA8852D79E5,aura-smdpp.test,1ba418a2d07492e530c6aad2c0c2966ae50b7029c62459562a8054398dcb0fd6,download,MNO-C,PROFILE-656d4432526b419e6c40,1ba418a2d07492e530c6aad2c0c2966ae50b7029c62459562a8054398dcb0fd6,12207,accepted,completed,confirmed,1800219130,198.51.100.10,shared-smdpp.test,,,,,,,2HepWw0AjKMC41rBiEAEk8SnIJh79Wzy0sRFj0M-DGdkkdvlvZzUqTRnpoD8MX6j,Ows3L-5M2Yi9rI43y51IdeXnDppiKf_M5wwrjA4fRzw,XxZgs_LNZGxe8T6UtVwmaQ,YvbkuUWfW9TZWKF6dYws8xldm2LieJACO2D1B7WoMEo,27e050c08a23b8aa6bcb6359bd7835262616920ac6c2658f2e0b27b04e58bdcb,07bc8eb5c9ec5ee8847aba91cae5181e757d1ec441787574d542ba15497a0f79,NUIsFpfIlWSZLg2dTdOEg_zDO7z1TFNSqPwwxy7w0GvCRbGf8L22acjOgQbi2TOrJkkaMX0BSquH8cfDliOYoUk
standard_rsp,2621577735C8C5B7E49A320808FDAD27,MID-BD8D8AD09C9A5423B50AA7E32760C869,aura-smdpp.test,eef1b95c01a47d640a15d8d3accf81ef4a6501a952db7fbf2e370d823ff7225a,download,MNO-D,PROFILE-5993f743f6dec5a0da27,eef1b95c01a47d640a15d8d3accf81ef4a6501a952db7fbf2e370d823ff7225a,12207,accepted,completed,confirmed,1800805808,198.51.100.10,shared-smdpp.test,89049032000000000000000000000177,77fd568c9323d990cf8c177d3e36ab2451051c0eadfe610be2e6f35ef6c87234,81c3b3b9f2a9ce0823bd199cd2ad29d3d1448755bf16e05d9a2282ce6738ac49,4feb279de145a7827274368b966d092c15fe6a57ddb9d18c120c54f98f59f993,MID-BD8D8AD09C9A5423B50AA7E32760C869,9e82182728b04af2272461731961a5c0,,,,,,,
aura_rsp,CECE0113CF8E5C6B2B2555626F917ED2,IAC-912450233DB6527056F4B88347C36154,aura-smdpp.test,eef1b95c01a47d640a15d8d3accf81ef4a6501a952db7fbf2e370d823ff7225a,download,MNO-D,PROFILE-5993f743f6dec5a0da27,eef1b95c01a47d640a15d8d3accf81ef4a6501a952db7fbf2e370d823ff7225a,12207,accepted,completed,confirmed,1800805808,198.51.100.10,shared-smdpp.test,,,,,,,HxGvoVuwet0Tg9W__12rfW1ObHF3Zk6qDsFEacRIOikE_5Io3MMeclaCuYMR3-nD,E2ORW0V-O3b8ZUIL1emGa9S9LKMxbJ6jCkR13UUey80,72zVk8HjH3InG-oZWIiD8w,RYXt3rPeRIU-c1D2aRs4wgxLN9POZPyBhxONfy1H2Bs,098f5b86cf39a681af3a49a31e8a8d0288ad54b4b9257ad70767821eaa005e41,bceb2ea0ef275e84dfd1359e0122cd4eac9b7a533c01119a0bd984a7b7c804ce,ipS9Nz3ngDlSlyDiVs0ooDDl6RhS6wywz0xM_RdzR9RP-cGnym22ppuwScLa9jhsO2lui6BlqvY0rCBVQpTZ0v8
standard_rsp,74A9D8A0971ACF531ED78FA4C395D174,MID-2CAACC59CB37C63DABA22C7596886335,aura-smdpp.test,3a23348ef101ad9f1cbee0997bd5a7976040ccf02c09362a51212fa81d162092,download,MNO-B,PROFILE-765fc62f5c6caf628f88,3a23348ef101ad9f1cbee0997bd5a7976040ccf02c09362a51212fa81d162092,12207,accepted,completed,confirmed,1802531977,198.51.100.10,shared-smdpp.test,89049032000000000000000000000027,14d728ac328fd1377a5fd0e2c30db16cb5001b2fd85b25a208d0e8cfc7873378,0800ba84b7601f3d4a8f66b5c2ae6ee0b8eafa91d7f76b16d74dcf8427c0e773,799d8ed91a8a47d8267ff68f18c7f43d9f74d16a6a68d4fb050718d7b8f3753d,MID-2CAACC59CB37C63DABA22C7596886335,2ad81109f59b673b9b7a1cc3b1a14474,,,,,,,
aura_rsp,ACC13AE54746985CCDED4016150F7BF2,IAC-82029EDC97D77415EF137F471B912108,aura-smdpp.test,3a23348ef101ad9f1cbee0997bd5a7976040ccf02c09362a51212fa81d162092,download,MNO-B,PROFILE-765fc62f5c6caf628f88,3a23348ef101ad9f1cbee0997bd5a7976040ccf02c09362a51212fa81d162092,12207,accepted,completed,confirmed,1802531977,198.51.100.10,shared-smdpp.test,,,,,,,ERLnTiiUZVYfhOzH6CKEqdsM0aY4QOR5WPz2_DS1HZcwamu9FyLgiQimTaYqY9zD,5SsU16yaJChUARTjUrzpikk0oeSfVF6utx5NntRmq4Q,PodI20UsqdFFxnJXFvlQig,tXvNiJv4-2Jcn_UDqceDrSAzwPSFzqpu43bbKhr4JOI,a9badc67f41b242013d10db57d2a49b95b4f3fb11a4e675cb83144b506b6dcdc,39f182c157b68729e6b0db46374ec958f1e2e55a4edea10d357b71a39bb68269,K160rHO7RsUpWVoW0HymOW-E1pNyc2WnsZBfBShr1ZydW3pvtZQWWiPYvkaA4FXJCf0PM9sErt4q5NM7I_FTTC0
standard_rsp,2B03830BF9901C5EA17EDEFC8632B379,MID-168DEBD2B9E6A8DB8A340D80CD258BD1,aura-smdpp.test,bd666e58856f94848115fea623998dbff35073b7a9d800f97518921b7c12bdd6,download,MNO-C,PROFILE-861de8d7ec9e9bb24dc5,bd666e58856f94848115fea623998dbff35073b7a9d800f97518921b7c12bdd6,12207,accepted,completed,confirmed,1800583397,198.51.100.10,shared-smdpp.test,89049032000000000000000000000025,dbf06e90dd732985a570d4e91fda3d592ba3b7d667bcd0b208236263d757b0b9,ffb860db645e43bf1220fc276d1abfaa95f40abc97e3b5948ac1ad0b16503b46,9170c6ce7d28ff90c66b1008ae7af456c4c875d36d039641785d3870f9642828,MID-168DEBD2B9E6A8DB8A340D80CD258BD1,ac5b00f64ac60019f14f988ac1cd689e,,,,,,,
aura_rsp,BBD45CFBD87D9B20E7FCCC5F507677DE,IAC-EDA1D37F095E7B08C9E78FF350E10275,aura-smdpp.test,bd666e58856f94848115fea623998dbff35073b7a9d800f97518921b7c12bdd6,download,MNO-C,PROFILE-861de8d7ec9e9bb24dc5,bd666e58856f94848115fea623998dbff35073b7a9d800f97518921b7c12bdd6,12207,accepted,completed,confirmed,1800583397,198.51.100.10,shared-smdpp.test,,,,,,,kJM2dy17MsqUzViRcVnRflwbs7gnOwc7cfTKy3gJgfMMe9Plvkqg039ZpnIe8ZSJ,mVZ8CTTr5f1dQZv5AV2_xL5uWE9Vzybhylm_NtUlFns,qYayI1nLb9zD2B8W3xggUw,mUjt9AGdd-KipqJEKo8IUyX8il3Sal8nme6axAJcGE4,8a74ce52cf12c8895a1a70dcd9153c9cfad49bc8ec79802389c41cbc8bc5771e,496b13d047fff3b5d008b828cbff6345ccd5e6c729b72d94b68b082aec4a1559,965SsptPijCaqawN4PusGtz9IDNsAaOsJiggrHM_TGM4yUMZ3MM3ipXSjA7o57FGWDwsQsxBPOnhPH3MN957YVQ
standard_rsp,9972971227974118849C596CE1A97469,MID-6DEBE53ED9FD7D5F94C8265E7D7E4329,aura-smdpp.test,ecaed3bd7c53436cbf504b953b1984fb670d51ed0105a8f244c50310913900e7,download,MNO-B,PROFILE-13bc3e491728ddcd8af9,ecaed3bd7c53436cbf504b953b1984fb670d51ed0105a8f244c50310913900e7,12207,accepted,completed,confirmed,1801119462,198.51.100.10,shared-smdpp.test,89049032000000000000000000000070,ff60d437c126b58eebf7661b82f460d3ad943f068b20514691da28b45ae58a12,d446e0b8c86b61f8a4451b7301270cb4db18e410b5974340bc0e8e954571eded,d3b523d906759d0e986956336b73b1f7b25f243049159c20642c1627270d79e6,MID-6DEBE53ED9FD7D5F94C8265E7D7E4329,e55a6ba911659974c7aabc1985ad74b1,,,,,,,
aura_rsp,9F91BD1CCB70790715C8E8666D11A2FA,IAC-F5DAAC099BC560E96DCC6C83A1BBF4A7,aura-smdpp.test,ecaed3bd7c53436cbf504b953b1984fb670d51ed0105a8f244c50310913900e7,download,MNO-B,PROFILE-13bc3e491728ddcd8af9,ecaed3bd7c53436cbf504b953b1984fb670d51ed0105a8f244c50310913900e7,12207,accepted,completed,confirmed,1801119462,198.51.100.10,shared-smdpp.test,,,,,,,gz1WBZfh8qAShsxFzL3xTE46SnMxvmwxbVtwb3j7pHaYr2EzYJd6fs3Mih8hv4Cn,kRaYkFr4jnKFaydMLjrc3nC5O0Z9eOGVM1oOZd4oHZs,kKlzS5jnPPZ9chTszhK20g,-1H0fTa_bqe_CT0tcxOqwoujoWUZi8VNHO2od3Ro8Z4,3e2892f5a28286e2b697979794e8af2bf4c9cfd8719463cfcdb49b2016f0fead,af83298df704d2ad1fa6628fd414dd559c323180a00e61b4b0cdd6e13dcc22f3,OJwDT7S8ASabc9Mm2tY7O0ZcEsYCKSmgjpXjO3ohKpL0Lnmi8tT0mI1mXTsnK2zunVEMKYvxf9QOjwufhdwWc10
standard_rsp,74503D1C08C97BDE6E246D45C0596C0A,MID-158FB4D660A848FCAAF6F3236A536BD1,aura-smdpp.test,8d7da977570b29bf2657c00c250fcd2a0dafd50f6c03d6fc0d448cf5b51251b8,download,MNO-D,PROFILE-9da318745f9056342569,8d7da977570b29bf2657c00c250fcd2a0dafd50f6c03d6fc0d448cf5b51251b8,12207,accepted,completed,confirmed,1802120680,198.51.100.10,shared-smdpp.test,89049032000000000000000000000056,c4a5d92b2787722a79d5c4019a0dfd3bff82e6587ff3377d16f7cc6691e505f1,8135b56feeedb794a8f8896ce68fdd569fd3e017e2dfa6b4c449fba369b198fb,69393e88660074b668458961c69f58bae1847d696adf57df5a32406b90424636,MID-158FB4D660A848FCAAF6F3236A536BD1,2c173c7f8e7d1c09a0cf0b8c7e73e705,,,,,,,
aura_rsp,8B9429FF018EE6DB3290FFFB3AA4FB17,IAC-DD2F0D1AEE181657349A768E6DB63B69,aura-smdpp.test,8d7da977570b29bf2657c00c250fcd2a0dafd50f6c03d6fc0d448cf5b51251b8,download,MNO-D,PROFILE-9da318745f9056342569,8d7da977570b29bf2657c00c250fcd2a0dafd50f6c03d6fc0d448cf5b51251b8,12207,accepted,completed,confirmed,1802120680,198.51.100.10,shared-smdpp.test,,,,,,,5zJEL4kl6lp-atc2ytB6rxMyWPjCvO-j-cpGDcqqa4pXxkdoRgwcZq8NUn11mBe8,hiQdJ-CVooF1pFqhY2umc0ZMrBmhFOOREllgmdjddUE,4BpLW7msUyM-sb1vKDSt4w,F96dlO8pcWQBKvH5NoAscMEItBtdQoYipfGNse52lpM,2333fe9ae411c4d7ccf9e6254b263e8f74402ce024ebf8d8da4a710b3a367adc,97a1b5d787ff12147cdff5f37a924020a695a725ee4f616fc0b9897f480bc8db,zwaVDmm992vT0rY8u4aQ6l9JGXErvyUwf5tDD6ccteiqHNwgiaxsUsudKiAgyC8hw2577pz1ZyYCngqjzT8BJ3M
standard_rsp,13B81D12EB546CA7F4C7E9561C4C3FDD,MID-EDE36D1806713EA436A2AA9F19BB9993,aura-smdpp.test,93cd5276fc73c657437c8f877666e5bd96b256ce5bdc87c59ee8b3ad456e52be,download,MNO-A,PROFILE-65ba1079475452be164e,93cd5276fc73c657437c8f877666e5bd96b256ce5bdc87c59ee8b3ad456e52be,12207,accepted,completed,confirmed,1800895299,198.51.100.10,shared-smdpp.test,89049032000000000000000000000128,b3ab437a5738bab2c6ee8cea1ff4829abebc46ace9cd8cd92bee7b3cfe2ffc93,d268aef8ab18018612339eebc6ff1c49cbde3e9224d6ff8f858926d9820a11a8,d3e0af6be8b8fb486a0c4b7ac749cf9c8458fab9b7f63afa7accb2bcc8749a2f,MID-EDE36D1806713EA436A2AA9F19BB9993,28e9fe69c6850e3135ef4596a07fedca,,,,,,,
aura_rsp,60705C4F286FA31240A91435DADB89C3,IAC-14A472E31BDDF164008553768DFC0031,aura-smdpp.test,93cd5276fc73c657437c8f877666e5bd96b256ce5bdc87c59ee8b3ad456e52be,download,MNO-A,PROFILE-65ba1079475452be164e,93cd5276fc73c657437c8f877666e5bd96b256ce5bdc87c59ee8b3ad456e52be,12207,accepted,completed,confirmed,1800895299,198.51.100.10,shared-smdpp.test,,,,,,,TC742Ol_8mnJkR5uq7kzvOThQQFXkgHQtDU_os39gkOygYOPTzQvV-Tq3MYXNWZe,fkpij4DPnvtcmp0dKyM60q36kKZ3D4EPdFm8p1DERS0,tZKxF2_S1At-yAQwPeisIg,tWCekZIm4ZoEgSftXP7jULZh6RqN13_920kDYU9wqn4,e33fd50e919ea559137ccfd6cad1bd2ee652812b8845ebd93edd7463dd7c9ac7,83d2b784ddac3152c454c218b3589eee3d7de774844b77b450b1164db632c6be,p2u9LaLld5WNlnG1Ss9RAw6MwiED3viaPOStThKj3xDpQwLula6N87cJtZMJ0zhdKomFS_st8vf3iWsWvN84XiI
standard_rsp,4074F220C2988D29E50065CDE25AFB37,MID-82AC21750A732C49C21EF2580935294B,aura-smdpp.test,cd2fd959a66f208920dedb9dc14faaa57d700676fec01dd140c7121fcf825adf,download,MNO-A,PROFILE-1ad8d1ed64f8831d0f1e,cd2fd959a66f208920dedb9dc14faaa57d700676fec01dd140c7121fcf825adf,12207,accepted,completed,confirmed,1801106556,198.51.100.10,shared-smdpp.test,89049032000000000000000000000210,b303aacd2557ad8ac847a874e62d0eb7359fc52ca12e96c901331785e5032666,5fff305b98345ee14223e0391f73f2e9cec7990c364141f8db2c5280f1395daa,9dbfd44bb78499fa4e7b62c4feb4e82aa31f3df78d876211d206ae5ee0649b42,MID-82AC21750A732C49C21EF2580935294B,eb32a863dd259570b5115b4463bbfcf2,,,,,,,
