protocol_mode,transaction_id,event_index,timestamp_unix,mno,order_id,test_account_id,profile_id,profile_hash,profile_size,network_egress,smdpp,I_ac,I_t,sid,pid_h,op,nu,lph,opid,vk_t,proof_hash,Bind_t_hash,session_public_key,N_U,N_S,serverOID,PRaddr,cap
aura_rsp,9DEE09480F69F547E3E43DE34FDBD3F7,46,1800513612,MNO-B,ORDER-E5670B1FE88159F9451734F7,ACCOUNT-18192a0f1da1c1b82309,PROFILE-127df328fd5784548da4,d2450fab10b04699f6bc3f78604e0167358d7945abcb5f53c7e1b92f4660b4b9,12207,198.51.100.10,shared-smdpp.test,IAC-851A9674874B924AD36CEE6CD11881FB,7x9SjbmtMACMMX47s_1iEw,aura-smdpp.test,d2450fab10b04699f6bc3f78604e0167358d7945abcb5f53c7e1b92f4660b4b9,download,MKS9_5Y_87Be7D0rPPTCJOrSAg4JSPp-WP29oTWHCChDN3bgbXKhnJJUzATc_1Wk,oEAZS50ITNsHXzqw5jOTVpA2M4KUD6IsCnWYJ90kNVU,YF3T49dqrOhF40_6k4p14w,g4lhTt3AaBr4Ni2aBw5DuFVI1IXMUOxC7PMOvl0ZkE8,1688bcc6880f7ee97055782dc46ca5a208aa66cbf0ec8c4bf4650f23fdceea9b,91f8fe92434586f83959b485ba15a90c909b36abcd3146492edba5da076eeb05,AjQlp6guOKxGqBnkMUt_yIUPdL6sQLtuKIntbpuDytKiq3F9LxR2-geSLjO4vNKPxsVtMw1OGd7r-tlJtkqidN0,UrJ4LeHnzUYNnLdhHOE3yQ,aGU9OIeQCtIDUjDp9-7aJw,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,BE34D2D3BED70BAB43590E17B5A1733D,47,1800360747,MNO-A,ORDER-5A3B345F152F9533EC95BD6D,ACCOUNT-a2c4231d8516753d4ad3,PROFILE-3fbc2117dbae7510daf2,b44907365eb908a27c16b6cb17312576dcf7cd4ba4c0388c651b747eed9f3997,12207,198.51.100.10,shared-smdpp.test,IAC-DCEDCF9A59205B296E1527ABA93A4C06,rgEgLiUJaveD0xqMMpvWxA,aura-smdpp.test,b44907365eb908a27c16b6cb17312576dcf7cd4ba4c0388c651b747eed9f3997,download,BPnCkIzNhosO3ySdvISG6pFNsoewDqriczahc2Wkj_vdUIqlHRukwVekzCGxLlx8,zCSo7t88976BBMX88RmNomh9EYnTPBNO0Rx18bhRVSQ,Ilb4IZBT9PozLEqzd87BaA,Ebdat2wPrwtqXA6lrDW4dw11dsXKaFfz8yHdXvL8YG0,5c67ea2059e3b45a5813b77bf02527ab43d3c5cc6ac93b8389997123d4d23abd,a8421e7552abb861fd19b3829aef39e2fa7dec7d3609feacb25f55d6852513e4,XGXMxlx7D1hDtMmQx9JRndDxQiCgsNFLZB8SajC2OkA7IQAcx8MBIIaKKJmuMHp9qpbUnY9rQ3FuBnCHJ5SModg,3ZGNsFCCJKc27l-KHttcjw,q3pNa5QVDMfdSteyzjI7Nw,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,5194162685D987938BB77CCBC10FB681,48,1800575364,MNO-A,ORDER-B1B0208D56547D7DDE5A48BC,ACCOUNT-a9cee96ac14123cde596,PROFILE-f36b305b1d74ac6c7242,1e044b183bda1f56092be5cb8b826becbe969017952cd715f29bec4dc30ee83c,12207,198.51.100.10,shared-smdpp.test,IAC-0A0F7536BB3C4342406DF36B30FFA600,JSUKqbbRlRImoLE6OpQHmg,aura-smdpp.test,1e044b183bda1f56092be5cb8b826becbe969017952cd715f29bec4dc30ee83c,download,Ymp3XF3eZdn04QlRVizNZhGDIahUZqDuTMzVFsqEQQzosyL2kHuDombt0a2NoVw7,psWZRrSBqP5KPaFUuFU-JdPSdW4eSOs1Th4oN7X3A2w,nWm9JGopab0W-MkmldBdgQ,S5AyyQ-N6F3_Lqop_eIlSPQ07Frg-NdCtqeQqpokDH4,0a01da09d351de4c227c230e29b21d0dcb1376bc6c6c0cf8e19406dd90cc684e,315f7bf8f6ab3d0a464487010350467e3bb9850db671f027c8df89f7bb016036,JiC_VkDKPrVRFL40uhEdgrJw9Jjmi1AF6SbLG1QNvEhrNigfRNg2-wJYXcR-3mu-XBNmtwNAddrSL3B4KtC-jII,G9k5XlAPkvnDuvEyMZNMpw,XafKyGKGD2nF9K-HH9qIdA,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,83675168A3DF16ACF8A0B36B090AE2F0,49,1800575735,MNO-A,ORDER-8C25D5B420E7873538BAFAC0,ACCOUNT-5b30a07b040a974531a9,PROFILE-3021daaa69ca9a954549,feac0114886a2b41d1fb5bd2b1dd05478881709b40ac2a20b8e1987981cb188d,12207,198.51.100.10,shared-smdpp.test,IAC-4B23FD1F1480F72B65584E7D352AF503,5Z-h-cXS9FH_LndjaB49pQ,aura-smdpp.test,feac0114886a2b41d1fb5bd2b1dd05478881709b40ac2a20b8e1987981cb188d,download,DmVUoN15CKe52eFrsdOnLQTCOpF6tQ86V2DG46h1hy-sW43kV7jNQk0M-qu2SNIJ,k2S36PQH08wo0lVZSnwoDBGslMdpn8Vhhp0JcdZ_Qds,MjwQjQgwhh_9sYBtdxKLBQ,U0iixbzOTG1kNIuh6BLAEOHQund_By16MXuRIDfaZDA,64e348e54ef0adde8ac571189a3d0fec625797515fe16045f393832a4d3d61fb,494aa1b9ed285e2d2ff07164a8123783c335ff7df50d3400f7b217f2a1cc1b19,-82awwtxoJFj63p1iUl5zKfVH_CmLIxWkEf3iuj5VpgxqPH8dZvyo6dlsEumh_7hU8hlXfI1ft5h7HwWpDXyoGI,E-Cc0owVmY05eLiSHbc57Q,jZ2QXmW-aNiFGG2-CSo17A,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,55451B65A7B1D031BCD6CBB0CDCE1327,50,1800479498,MNO-A,ORDER-34FD0407C214D55458D9E4FD,ACCOUNT-285bbf28397ea2e5e821,PROFILE-f44502a640e2e9367df3,78cd73a2679f056f0670768cab84f2f592eec536f5899cba3e7793d2a55740ac,12207,198.51.100.10,shared-smdpp.test,IAC-2EDA34963964F8BF4102BEFA427F8001,GAGBXSLeC_WJT0ZIs15PYA,aura-smdpp.test,78cd73a2679f056f0670768cab84f2f592eec536f5899cba3e7793d2a55740ac,download,7b1poR7ZZkCFgD1HpOXXgOmHPDQNo0HjfOgS6PFvDDVz9eqAFl14vO0-hTyuCCKr,HnajENa1q5a0-hTGspXEbkMQ1ftsAFkXcDXofE0Zcj4,cTabgBKN0fOGfBRPTjUrbg,nolN9uIxBUmdVYFQG105eOQu7wPmAeZnBTFE2qmQP1c,4cfd2de2cdf11e2754d7d3003b698ba00e83bee47c0e23aa517c04c36c3aadc2,904ff55400dcda717772f021d128590d548ad8ef2dfb0b6d9eb834966463faf7,vdeBMQGtaHwxrk-F3Wotc4sR1j9fnCs52n9irGEdumdRSPYSTsk5IBEalKN9nnLTDFptszJcrRFMEN9s_qTTsu0,kQ4OjuuFTtJqCUMhU7O4hA,H8Nr69rjEIm6ddKvlN5deA,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,244A3E3F49A23740F114B6698C62808B,51,1800100768,MNO-A,ORDER-C5EFEA0DD0208A505609AA45,ACCOUNT-962c93a49293052a455c,PROFILE-e1a5c09cda29583f04d6,0db0ffc91a443fa3e31872bf67a5ce2e943b414c539730c8fae2f79d765162a9,12207,198.51.100.10,shared-smdpp.test,IAC-77B9F8023669E2A80679FD587AAB8FBD,kvKLr_iP-F73ryvDfmrhjg,aura-smdpp.test,0db0ffc91a443fa3e31872bf67a5ce2e943b414c539730c8fae2f79d765162a9,download,uVBPiDbkqc631y7Rd15gER1vv_ZkSk9YHn1lqLlu93G4L4sQBnzEEvoFTuR43fQP,SB0FN4Kam7u11mj6R32izJspZ5ut7SefQoPJTNCwwlk,yqGPqU23VIAX8yPIdINFdg,QvgsAYpYoT-VeoWpx83mGhIL2cFxfJP_lhG0bqhyn7w,d68aa873dc7dbe9d36ca8947fe8fb7168ce9dc8f1481cb66b7bde89322ac3a21,80ebc52b4c1ff9a44db7796541b6ed8d652a485cfde5a0a03a1690e09b692e52,rI-nH9f6h5fYGSpINLjaIS08ikIaBjhvWnef5L70zX0nhT36d4f1NwcxjslL1Wum6VUIhpsnge6p0oDeKRd54Ho,io4pf01-t0w809SqaiR2Dw,4jLMu_CwC-Twi_Ccs7LTCA,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,C88F57B7C51834003EA1540720577589,52,1800549727,MNO-C,ORDER-655CB36EED6A20E017B904F1,ACCOUNT-9a3efa4f2a72c1461232,PROFILE-4caeef16e11d74115413,dc898c0b12497a2a22007e7572dc10283486f89cef1ff1f7c30deebf7b57e180,12207,198.51.100.10,shared-smdpp.test,IAC-AB5BBA9910A621B8796B95F3B5675284,APp2aG4wD1a_d8VL6PYoMA,aura-smdpp.test,dc898c0b12497a2a22007e7572dc10283486f89cef1ff1f7c30deebf7b57e180,download,Gu5nFZuaBF6eTOrDdljB0x8FLiacuRz-RMAZWK4IGyniMm_B7LEgokSjJRvJ3NcY,NOcoHyc0USl2-A69T2osU0mA3T7DUgIUSTPwkDBkAdE,-oCkll8p3tOoSYwybeP30Q,zI9T9UxOk7ROSMYLmbMI2j3l-evXLSO1YjKwb04iAGY,7c95616a03f21b8fca898611c8842b6f0d5b2f7a31c04ef339c1e4c1d90c4414,cc2f44df0c81549169a90aaacb0219f34f7f0919d822ec117cb84f7804fd94a4,K3ix8nJjrfg0UvGFMqoo4QZFuEhfFKHchHLoOw_uyL-2Z3TrR8rp5oWus4e-DNR9JNm6PLOSSyaE8skwW_3Y1Is,geT74VIn3_-MUz7Nkf-AXg,w3thED_AD6zmt-8kEoVdIQ,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,26361F0BE23ADBA6DBAE503EE32A0866,53,1800339383,MNO-D,ORDER-6A3004017F4DAB703411E7DC,ACCOUNT-e7ca4fdc469d6867fa32,PROFILE-2f9864cc511ebeb26c86,afe5d3fe42b6b48bd884f2680d3cab7d0cf0025bca75ecaab9a7f23966aa4816,12207,198.51.100.10,shared-smdpp.test,IAC-43F4AD149B308A1F23A1845662E1737A,3uP2exPuxa3VcJu4Vm39Cw,aura-smdpp.test,afe5d3fe42b6b48bd884f2680d3cab7d0cf0025bca75ecaab9a7f23966aa4816,download,kXYWyOQTq4RZmQrQbcsjlkO3CCIRQrdYNIa31mUQf5G3eOxlFGe-h4CK2VMTpZQH,bVlWKY39WD_8dK0c-scECEeMcZV-YXJtVW72rTfbgMQ,4RMOyw9VIHX7i0UZXcVQ5A,Dp-VhBcEnQtZgE8t2uQ6VWpnR18I9v-U6CZNjaz6h04,95cb0fe7829681c6e1a4b51c59ed9839ba07cb45bbc6d2c46751f820bb3e015d,5e17c2619b9d5f80f9ac5285229f901d99691ae12af7b15d29173f941c4c946b,Q-mMUX4DPwapeFANTidWG8SRspGVULkdU4nTNC3mAAUR3MyvLkYjVLiHCthvTonw-1yyLWKlXcvK4avoRmBeldc,seo3vQNhheWmku8EukAdOg,VvDY8ZuAN60dWRo36GBBEA,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,5238F1B944146F701B4477DD53BBD9A4,54,1800262709,MNO-D,ORDER-11A724CD40861BDDFD237A3B,ACCOUNT-8c54788ac374bb071686,PROFILE-eca5986b74a291931996,79837813c13c379dbb5ce2654032e29a159d8df3675d9d5f7d8d27f8955651aa,12207,198.51.100.10,shared-smdpp.test,IAC-F2A939B96D68428C14A276A6B93843C2,OUn2ymNKeNGwStD132e4eg,aura-smdpp.test,79837813c13c379dbb5ce2654032e29a159d8df3675d9d5f7d8d27f8955651aa,download,1Nvtw7GjIixp3Zj1nIFuIHz3BHkA20C9cng-xxe9sVISSprxeHl1nUvlZRPESL_j,kNaC1o_3O666gObrOOZp_SmAp5hq99Pqink6AW3VP9E,lOLIRb5jHJjr-eiDnB50IQ,dQdXOaJCTkdnJuq-7Sc_pQgPJIaCOLPkWlxdGshiDxU,1a37a33d1ca360da9a174af28ccbc1b4f5f9ce7b8104fae3b33ddd6008733ad7,94273b034bcffbf35843b985642c371da4d9100b44a095503799272e32583f12,oT2IFx0XXAKhJrgtqdkOFsxBlK1Ag3JrON1sWVpBeuQ3OZ7N0LP1hDWTYxvpjsJbp5HwoKC81IL6rQrNeJ_7CaM,2iLaIhrIyBrj3gukhbT_Sg,Obh9L1yWOH3Fq3Cq4w4yeA,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,898678B0529A15D1103DCF0CD0EB2DD9,55,1800474655,MNO-C,ORDER-E82787F2D7ED53C732D94FC3,ACCOUNT-6cae766203534dc93af3,PROFILE-dbaf057f1db28ff80ed4,0d14c78f66a4655fc42c354499f3a788c84b7ab9e0644f833c6b41302edd027b,12207,198.51.100.10,shared-smdpp.test,IAC-E6CF3F3174BB0991770628480CB7E849,GDibf4myusTjtSYAqcnBPA,aura-smdpp.test,0d14c78f66a4655fc42c354499f3a788c84b7ab9e0644f833c6b41302edd027b,download,Cyr_B8neNAmU8_m0I1K2qJUAlnqqKmtBJxzaNL4RPZ2vhGEZIcJ69SClbXDHpY-O,i8JFPvD-so3xruOQeaOM4pKKPoHpS-0K9ZY-R4yv2-Y,fF8YWTR8pM0rpLQIH1Q2AA,-TGriiS9dBYMxGGkLcddxhhNjsD6zjnJpgxzwMQECtg,685999b66ba21d7a9d15842853600e4ae73ea82aaeda52659bd02856399ef51b,f27a9d50ae1bfb324c0df8b2db84f435f6c0ddbe3d9d7d8e157ee17f1ebce02f,UCYPJL4OwIUvyn0sL5I9CiRdCixVUADljOTVZBl71oSeXqdTOsWPaKdP1tB_pIemyZ0MroZ7EiH-wCQTddc-ZDU,uJECtZzp2YYX5sY2DfA02g,-Wm76KZKLwQg1pjuRHIKLw,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,EE684DCCE6F91D6DBA14D5B0F82EF9D4,56,1800018870,MNO-B,ORDER-BB9039C4E1A03BA0F64D1A07,ACCOUNT-2f68d389205e7aafa8b4,PROFILE-c18d802474b3a90eff30,c0d15587edee6a0f91618b79cab550344bb6cdf28fe3fc99a046fd5279ec3a2b,12207,198.51.100.10,shared-smdpp.test,IAC-E047E42BD98DE2AFF9282EBFB3AC324E,H67bnq-3rLcR3BsaZAUwow,aura-smdpp.test,c0d15587edee6a0f91618b79cab550344bb6cdf28fe3fc99a046fd5279ec3a2b,download,zB7F5bZSdPMyMhvopOLd3k6ij1giaEuQcmqDIa5LG0S_qhT6V79TPluPFfKks40x,cgyxlFqxeLkJbCuOIDvuSSx4CU-0L8onN1TlG7bhO48,6UalAui6GZjtq6HDIk9RrA,3vKAODAGO2hFP4FtkVZ14OmOsreg9SNmJKBmpx7c5PI,28d245dfeedb22ae01c5aef8d136f694f7f919c3dbece2d7ff3b8d07b16df77e,50cb4a0034ae4fdbdcda86baadc95f0815324bd0e5e5700372800493ae6012dd,lQqdow1jsNgpyPRSVxOblpBazN4bO9jiGTHIRzKDukLu4Qu9HWLXyfEJlLlz1Z9e0zSN1qwMZXhS1wZIWKFGqBA,gZ8xBhNATzPVm4EfFpZN0A,Mj3yvo1PHYrO9KSQYH1D8Q,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,13A73CADBED84CC91113B6110A026A49,57,1800377997,MNO-D,ORDER-7FCBF2F9467E8423BBBC24F7,ACCOUNT-f1f21919abf235b5121b,PROFILE-f9199f0306c00bd18d0a,50bd92c16e86d57a194b31e4e1e6bafc0ebc75374a50e86072b10e358a86a781,12207,198.51.100.10,shared-smdpp.test,IAC-8435377174BFAFC1196410354ABF4075,6Vtv3v6Ox7DdgaM9bscqGw,aura-smdpp.test,50bd92c16e86d57a194b31e4e1e6bafc0ebc75374a50e86072b10e358a86a781,download,bSC-ZVYjIPzHXH4ogDiA2dzKjh5xl0QbdTvcnQlOjIFY7ospzfHqVEPx96MA0SuP,TMU3Fz1hNv7-BVc79ytPXZWfi5yoO5YWUBgJeF2S-do,yxsRS36ZBy4uUmOhqIXikg,Dhoh19EINQ04Rbzsxc1gnt6m0hIstTr6PDpYqdbSbFU,675f7dd5fc243d5d1af2636c55647395392f22260acf8d2cca7ca0fb84081f82,c2ab832009bd8a43e95db702e03fbdff8bd1c682c4b1b3720a4d2e74cc8a928b,rijs3vsvuOGnPqm2NJ5EK1D7cFVZiHi-wN4j60NV_2UKRSZ9ZQwcrwJF1M-qYUOj-NQu4WS9yAec-Mr4rSvR_KE,4myE0CUukyUCdDaTXhhu9A,ued_ldB-FL6ymY7siMLIYA,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,CF2CE60AFF12642FB7511C390C337E92,58,1800600469,MNO-C,ORDER-56AACB5E85EE2A2DCD86B074,ACCOUNT-a96857785dd49b3eb341,PROFILE-9e960402cf2950666546,26d744312da0ed31e29c0e0ecb0897774230b5ab64ae59d50f5bcde08293d8d8,12207,198.51.100.10,shared-smdpp.test,IAC-515B29602C092F221A23103904FE8240,__wXcJVkQElXoRfLCF0efQ,aura-smdpp.test,26d744312da0ed31e29c0e0ecb0897774230b5ab64ae59d50f5bcde08293d8d8,download,NBXPoCUc0zYkSegrEgtxu4NnzFTeLoMenmata3Vf8irtGvOzEDhi1wH-XzVKXRzd,aJpbp9DKGeQPmug-yMVAiKs-_litAbMF0003lF9KdSU,3qo0kYfzMiVSi-7yAgIkVQ,BP1DQ0jp0Gb70HOh2lC13exCaPk9n4oaHL24VmSwknE,8b6093bc222ba9a51d491c8513cc3771edacd5679b22602ab6a42d6bbfbe2eda,bc82eba3b2e30265a023e1accf24cf007aad27e10fa5ff6efa241c3f94c2d5dc,36nCmBQ92H5kKcT0982URr7fw0xck5cme690Piw4Hvv_el8ck5sdc3ClFqYnYymQ5a-I1jC-xi2bfCrnHNoV6EU,3wy8Y-ipmviN-yiXv4MuNA,y6nJ5jl9DjBzL1UHD2Z1lw,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,CC21DC9E7C8692221B503E587E300362,59,1800491374,MNO-C,ORDER-168DF7DA7CBB015F1760AF05,ACCOUNT-196b5dacc31363c71a9b,PROFILE-103895e5b471d7e692a5,1054ffa79a8db00f7432feb4ed8b82c522131ef0ac7d44340a5a31e85486005b,12207,198.51.100.10,shared-smdpp.test,IAC-E74DF00CD3263BD913463DA2C5DB0D2B,d1u0dpmaeEwlopz7EvCGUg,aura-smdpp.test,1054ffa79a8db00f7432feb4ed8b82c522131ef0ac7d44340a5a31e85486005b,download,G5bAUYMKYJaK1e3fepwhrU-9FKqkWHOEE0L-a_WaXHTPRLeBcZnd5yVMx3QvcCMz,lVVRH3M3z9L7i7efq4jkO1IPz1pgoZQvKhchdPB9_GY,BZogBf6zEGuL6qKqZTbVRw,F0shCDmTZ3dofWb774wd2u4AN5Zsj2OKsXctwcHXIgE,0b29316ff2ec27bea570da4bfc5fdb8045a84feb65513dbdcefb69b8037cbb9b,c7e394b3f832b2039fa64f6f45c46c67408fa33a66a45b3432b9d1ad26b5c8ff,afv1XwtiJg0sA1J36VgiiYWU1TJx3h6T_6Qqa7uW6PLKHND6voe8IIY6gPevjgq8uGAg9ckqCsYXxYw6bwAMKDA,IQY_H_Eo9g_5l4Pf-v4J9Q,y3yhGM3L3fBqhMEkVsE2KA,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,55FE4C2A6A727C92F5AA56CB4C2232FA,60,1800560534,MNO-A,ORDER-E1D0E4DFB39E6F336C0459C9,ACCOUNT-5b8217e821e73a00f0c8,PROFILE-03140867c654c3e86823,d1488fdd94a25d42eb7ba2e66cd23f61e904237cea82ec02138ad92faec9529a,12207,198.51.100.10,shared-smdpp.test,IAC-37CC2D9BABA0B1A3CD87005D101D37CD,KpP9MKh6eas78-dt7JT2-g,aura-smdpp.test,d1488fdd94a25d42eb7ba2e66cd23f61e904237cea82ec02138ad92faec9529a,download,r8WQUCyHUBNIjMenF1OByjMrZ-6fki0clt4UqjWmoXTPOnazWFgMGfVcIb3gdgu_,NjUhBY_enuYU8IXs5xA7zbc8wO7ge2yKAI7Tx-s_t7w,RfGoLlVgBCfUFM8bWsXfbQ,HbrZqJbkcC-mCEdJZvhK4_G-TidnAFFQs4W_fLSt8Zo,986db68b14790a6e99ca24ae051dc3e0d5f9aeb6554add2ec4dd8000a6c0d022,79928107f5ef72af2edb18c4fbeadd68d7216f36d8db457cee3d55867aed535a,a07dmGS5bQi8tYO6ldEjWKT0bOW-QZeGNQJlks7xJiVvhJoCScHOkS26riF9rOqWBTFqqL4WCXoX3onow8wyU_8,-GFXZDX3QT-mYp304fYFsA,wW46tQqTRambCTDs2Nef1g,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,7D6701CCB2E91072221E138DB961F0DE,61,1800399313,MNO-C,ORDER-29655ABDCAFA3CA4E0418ADC,ACCOUNT-7654eb5150f15db22fd1,PROFILE-eadd316577b642eff2ec,415677ddefb045eec69e36899903944473fa3571b100b934e9744b4834eb1d71,12207,198.51.100.10,shared-smdpp.test,IAC-0408BC434B1D08218B6804C561720927,gMt8Hh5dhKdgQyxJX6yJ0g,aura-smdpp.test,415677ddefb045eec69e36899903944473fa3571b100b934e9744b4834eb1d71,download,O4hpbburGUo4yToycOF_ycFwuPV3WkNtmYnslSIH184hpLiK0-jpHJLCNd3pkKZq,ePBpvkZWd03VmuzCc9x-eEKx8EwuIfuwd24aUfxaHqE,pp97lU6KgTqgH2VSU0EgHw,_uHDb7kc7qCxQQzME-tiE_C7VGdnmkTzN_7fxGRuYck,9d223eb521322787aee26a7c3f7437abe69fbf23296218fc9289806ba0c09735,600bda7659ec6fbb7df6b1bce25a1ff420c31b43399e9d3495f5701522858b72,66I0_durDFL58zsKrT0g0eagf77Twj5ifOpvYvIZ_PEJ03_Y8IOl4wlyMkdBhlMsHqTQ9qD2BGxDgUrjcocOT04,ofRXvpe-chSD7lZZMukiYA,Rxfr5EdzUViSEQZPZHPz4g,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,D466355120B2B5CD834F638B7624EBD0,62,1800528865,MNO-B,ORDER-9BDDC61109F8A32F47B355E9,ACCOUNT-00c40ad6397430aef6a0,PROFILE-be51778bd81537b623ce,c1db6652862a4e8ae17a44d9c56a274b11c94d25cca30ca30fde790569f288a5,12207,198.51.100.10,shared-smdpp.test,IAC-DE1A4BEF88F2671E0E371BF37FE92A96,sZdDf8cQGaT0hMxzUoc6eA,aura-smdpp.test,c1db6652862a4e8ae17a44d9c56a274b11c94d25cca30ca30fde790569f288a5,download,wtFxDHNaovEKO9gDY9Y_onm_n8PUrNuzHNU6bkAwKkpYWMcVhNNxc2PbUMnW9cYz,CbQB06L5iQHCZ-BcF1hpRPu_TQv7SkYtEdnIGDcDtI0,MnNP_hZBqvN7lbtFPBZ6xA,PS2_JEVdbss3MG9n_It3PD83Mby94C2wVqlEnQ1C9Co,79ebd6ce387ff48efdf55adebda0ee0591a5e6caee664d46c865d4d1ee1268f8,02cf982d4c03b2a24d8dde29ca9290ec74d60570d3b501c8f1a2ed07b7811de2,tOnkNJMsSOsrTkYtg45APc_etIcuCDuOVLT78BSRYaaTAuv7j4mGc2rl5g1jAacq-EB3sXVDH7CGSnikAvK5bpo,Yq6VR-TxTOKFY6XDxHkbvw,1TL6aQrHmMc04jsrh5iP5g,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,33289073FB2779C5A6743CA4B35D4448,63,1800251227,MNO-B,ORDER-DDEB90726DBFFC84AF7174E6,ACCOUNT-4e636fce64d211c2eec9,PROFILE-65b6b4dcafe73c1faaa0,023a31600c806120b7e564ae64061483b745a45019e41985cff52fe5dc4796a5,12207,198.51.100.10,shared-smdpp.test,IAC-A0FBEF1A2AEA650FC89EAD8A37B542BF,hftTYC_BBwCUvLvofV9c-A,aura-smdpp.test,023a31600c806120b7e564ae64061483b745a45019e41985cff52fe5dc4796a5,download,To8Qgf8cPOmLGbclZL8TC-4NpQlHzKebJt63VdMrmpu1U0vrHO33oVljtDNlR87o,WlgUrBXwhrrcHQ1yUecjDu3uOSkW9kvOgnR80EzbpZY,j2mxpx0czQNmMLnDW4NRgw,wDBcsiUPPhpEshPOgKv8J4KX2jRcvMh01IoFRk3Mz7M,1ddb52100f39a716b0eec02af0f32fc219760ce57f09ca0ff51658abc1cc5378,9195476f94ea7a3424c485755f95d970d4f40fd135ec46aa8747da65e650beaf,05HBUvPGFnz0x0jn0flm1GHBYo3-xd7eGpd74YeJGeoEHTJmvQFn0duomBeRG8bew1QU8F0zXaXhMFdnnx2CYw8,GS92ixyy6qPNCjoOSMh7OQ,kw8w0P2E1hsaOWmPufURBA,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,7259A56E6C6CA10FD0ED9898046DBBF1,64,1800121844,MNO-A,ORDER-8277AF85F44A80E8ECC1B8C7,ACCOUNT-661e705e59a07f3af82b,PROFILE-8e1b6c60e974eb80d5c4,c6365ba403237d2118b6296df6e5a6731713e27c34244952b747438c4251e612,12207,198.51.100.10,shared-smdpp.test,IAC-D7CD4595A27477EE03D89A569BAFB443,pd8dS3ZeiiSdqt7zni9BjQ,aura-smdpp.test,c6365ba403237d2118b6296df6e5a6731713e27c34244952b747438c4251e612,download,Uy9LW0yvxMgpo58TnQCh2IfSJXdFlSRDuIumF-2pwHkM71LdSoIPwoRTbnoz-NUh,GCexwJQ10SqJ34Am5QtawHwmyPFaDcY1EQWvNM3rt2A,0SeOITcJtNPrYzptEKyhvQ,IeLY8XY4itlytW_P3PXqLvwacZVbOPWOCQdqc_6OWsA,dd2757e6aa72fc709e6cd835dce277864ba38669a8c2b743165c8372919b908b,e45f9a92eba9ec299a31aaf30dc17693f2b9d586e43cc9f6b36781da6ec1513e,inl-amNg5a-X9iYhW-rZmIwnXe8ppRJLQYYgP3aAeJ_OaGYy1S80Bt8Yq42pB4v6ZfQQTGcRGsd6jLhpYW3IEVQ,Bimwe8Zba6zZhMouyFS4rA,xIHw_6aifLYvp69oszFipQ,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
